,Age,BusinessTravel,DistanceFromHome,EnvironmentSatisfaction,Gender,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
581,0.28571428571428564,1.0,0.0,1.0,1.0,0.0,0.6666666666666667,0.14870984728804634,0.3333333333333333,0.0,0.7142857142857143,1.0,0.6666666666666666,0.17500000000000002,0.3333333333333333,0.05,0.1111111111111111,0.0,0.11764705882352941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1272,0.4761904761904761,1.0,0.17857142857142855,1.0,0.0,0.0,0.6666666666666667,0.14181147972617167,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.125,0.5,0.125,0.2222222222222222,0.0,0.23529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
867,0.7619047619047619,0.5,0.03571428571428571,1.0,0.0,0.75,0.0,0.8871511321748289,0.2222222222222222,0.0,0.7857142857142857,1.0,0.3333333333333333,0.8,0.5,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
824,0.5714285714285714,1.0,0.9999999999999999,0.3333333333333333,1.0,0.25,1.0,0.17182727751448132,0.4444444444444444,0.0,0.5714285714285713,0.0,0.0,0.4,0.5,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1134,0.4047619047619047,1.0,0.2142857142857143,0.6666666666666667,1.0,0.0,1.0,0.08852027382833072,0.1111111111111111,0.0,0.4999999999999999,0.0,0.3333333333333333,0.025,0.8333333333333333,0.025,0.0,0.0,0.058823529411764705,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1496,0.14285714285714285,0.5,0.10714285714285714,0.6666666666666667,1.0,0.0,0.6666666666666667,0.14470774091627173,0.2222222222222222,0.0,0.2857142857142857,0.0,0.0,0.15000000000000002,0.5,0.125,0.2777777777777778,0.2,0.23529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,0.6666666666666665,0.0,0.2142857142857143,0.6666666666666667,0.0,0.25,0.6666666666666667,0.22374934175882047,0.2222222222222222,0.0,0.2142857142857143,0.0,0.0,0.17500000000000002,0.3333333333333333,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1846,0.8333333333333333,1.0,0.03571428571428571,0.3333333333333333,0.0,1.0,0.3333333333333333,0.9923117430226435,0.3333333333333333,0.0,0.1428571428571428,0.0,0.3333333333333333,0.675,0.3333333333333333,0.375,0.3333333333333333,0.13333333333333333,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1341,0.3095238095238095,1.0,0.6785714285714285,0.3333333333333333,1.0,0.25,0.6666666666666667,0.16787783043707216,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.25,0.3333333333333333,0.25,0.4444444444444444,0.0,0.11764705882352941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
222,0.4523809523809524,0.5,0.35714285714285715,0.3333333333333333,1.0,0.5,1.0,0.5885202738283307,0.1111111111111111,1.0,0.2142857142857143,0.0,1.0,0.25,0.16666666666666666,0.25,0.4444444444444444,0.0,0.4117647058823529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
234,0.35714285714285715,1.0,0.4642857142857143,0.6666666666666667,1.0,0.0,1.0,0.07514481305950502,0.5555555555555556,1.0,0.1428571428571428,0.0,0.3333333333333333,0.2,0.3333333333333333,0.125,0.2222222222222222,0.0,0.23529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1821,0.9285714285714284,1.0,0.7857142857142857,0.6666666666666667,0.0,0.5,0.6666666666666667,0.49010005265929435,0.1111111111111111,0.0,0.0714285714285714,0.0,0.0,0.9750000000000001,0.3333333333333333,0.9500000000000001,0.5,0.9333333333333333,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,0.6666666666666665,1.0,0.25,1.0,0.0,0.25,0.0,0.18988941548183255,0.8888888888888888,1.0,0.8571428571428571,1.0,1.0,0.47500000000000003,0.3333333333333333,0.4,0.7222222222222222,0.06666666666666667,0.4117647058823529,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
382,0.19047619047619052,0.5,0.07142857142857142,0.6666666666666667,1.0,0.0,0.0,0.11021590310689838,0.0,0.0,0.7857142857142857,1.0,0.0,0.17500000000000002,0.3333333333333333,0.15000000000000002,0.2222222222222222,0.0,0.23529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1025,0.14285714285714285,1.0,0.10714285714285714,1.0,0.0,0.25,0.6666666666666667,0.1660347551342812,0.1111111111111111,1.0,0.0714285714285714,0.0,0.6666666666666666,0.125,0.5,0.125,0.2222222222222222,0.0,0.1764705882352941,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1749,0.8809523809523809,1.0,0.42857142857142855,0.3333333333333333,0.0,0.0,0.3333333333333333,0.2080568720379147,0.8888888888888888,0.0,0.4285714285714285,0.0,0.6666666666666666,0.17500000000000002,0.3333333333333333,0.125,0.16666666666666666,0.26666666666666666,0.1764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
148,0.5476190476190477,1.0,0.2857142857142857,0.6666666666666667,1.0,0.0,0.0,0.0647182727751448,0.2222222222222222,0.0,0.7142857142857143,1.0,0.3333333333333333,0.17500000000000002,0.3333333333333333,0.125,0.0,0.06666666666666667,0.23529411764705882,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
868,0.23809523809523808,1.0,0.6428571428571428,1.0,1.0,0.0,0.0,0.11516587677725121,0.1111111111111111,0.0,0.0714285714285714,0.0,1.0,0.15000000000000002,0.3333333333333333,0.15000000000000002,0.2777777777777778,0.2,0.1764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
223,0.4761904761904761,1.0,0.07142857142857142,0.0,1.0,0.5,0.6666666666666667,0.5055292259083728,0.0,0.0,0.0714285714285714,0.0,0.6666666666666666,0.42500000000000004,1.0,0.4,0.5555555555555556,0.3333333333333333,0.7647058823529411,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
821,0.7380952380952379,1.0,0.25,1.0,1.0,0.75,0.3333333333333333,0.6377567140600316,0.6666666666666666,0.0,0.4285714285714285,0.0,0.3333333333333333,0.55,0.5,0.225,0.4444444444444444,0.13333333333333333,0.1764705882352941,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1575,0.19047619047619052,0.5,0.5,0.0,1.0,0.0,0.3333333333333333,0.07182727751448131,0.2222222222222222,1.0,0.1428571428571428,0.0,0.3333333333333333,0.1,0.3333333333333333,0.05,0.05555555555555555,0.0,0.058823529411764705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1527,0.3333333333333333,0.5,0.8928571428571428,0.0,1.0,0.25,1.0,0.2456556082148499,0.1111111111111111,1.0,0.1428571428571428,0.0,0.0,0.25,0.5,0.25,0.38888888888888884,0.13333333333333333,0.4117647058823529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
458,0.5238095238095237,0.0,0.9642857142857143,0.6666666666666667,1.0,0.5,0.0,0.522538177988415,0.3333333333333333,0.0,0.2857142857142857,0.0,0.3333333333333333,0.5,0.3333333333333333,0.025,0.0,0.0,0.058823529411764705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2373,0.5952380952380951,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.49847288046340177,0.8888888888888888,0.0,0.1428571428571428,0.0,0.3333333333333333,0.5750000000000001,0.16666666666666666,0.47500000000000003,0.3333333333333333,0.2,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
649,0.8333333333333333,1.0,0.7857142857142857,1.0,0.0,0.75,1.0,0.6985781990521327,0.6666666666666666,0.0,0.4999999999999999,0.0,0.0,0.8250000000000001,0.0,0.30000000000000004,0.5,0.2,0.47058823529411764,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
613,0.380952380952381,1.0,0.07142857142857142,0.6666666666666667,1.0,0.0,1.0,0.14365455502896263,0.0,0.0,0.5714285714285713,0.0,0.3333333333333333,0.1,0.16666666666666666,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
73,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.25,0.3333333333333333,0.27440758293838863,0.1111111111111111,0.0,0.4285714285714285,0.0,0.6666666666666666,0.25,0.5,0.25,0.2222222222222222,0.0,0.5294117647058824,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1831,0.5714285714285714,1.0,0.17857142857142855,0.0,0.0,0.25,0.0,0.385781990521327,0.4444444444444444,1.0,0.4999999999999999,0.0,0.0,0.2,0.3333333333333333,0.15000000000000002,0.2222222222222222,0.2,0.29411764705882354,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2004,0.380952380952381,1.0,0.25,0.6666666666666667,1.0,0.0,0.0,0.12648762506582412,0.6666666666666666,0.0,0.7142857142857143,0.0,0.0,0.2,0.5,0.1,0.1111111111111111,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1710,0.16666666666666669,1.0,0.5714285714285714,0.6666666666666667,0.0,0.0,0.0,0.07382833070036862,0.2222222222222222,1.0,0.4999999999999999,0.0,0.6666666666666666,0.025,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,0.857142857142857,1.0,0.07142857142857142,1.0,1.0,0.75,1.0,0.8830963665086888,0.3333333333333333,0.0,0.2142857142857143,0.0,0.0,0.9,0.3333333333333333,0.25,0.5,0.0,0.5294117647058824,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1350,0.21428571428571425,1.0,0.03571428571428571,0.0,0.0,0.25,0.6666666666666667,0.2891521853607162,0.0,0.0,0.2142857142857143,0.0,0.0,0.225,0.8333333333333333,0.2,0.38888888888888884,0.0,0.4117647058823529,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1597,0.35714285714285715,0.5,0.10714285714285714,0.3333333333333333,0.0,0.0,0.3333333333333333,0.07135334386519221,0.2222222222222222,0.0,0.1428571428571428,0.0,0.0,0.2,0.3333333333333333,0.125,0.2222222222222222,0.06666666666666667,0.23529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2290,0.19047619047619052,1.0,0.5714285714285714,0.6666666666666667,0.0,0.0,0.0,0.05966298051606108,0.0,1.0,0.0,0.0,0.0,0.15000000000000002,0.5,0.125,0.1111111111111111,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1459,0.2619047619047619,1.0,0.42857142857142855,1.0,1.0,0.25,0.3333333333333333,0.1588204318062138,0.4444444444444444,1.0,0.1428571428571428,0.0,0.3333333333333333,0.25,0.3333333333333333,0.1,0.16666666666666666,0.0,0.1764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009,0.9523809523809523,1.0,0.0,1.0,0.0,1.0,0.0,0.9843075302790943,0.3333333333333333,1.0,0.7142857142857143,1.0,0.3333333333333333,0.8,0.5,0.225,0.4444444444444444,0.06666666666666667,0.29411764705882354,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
686,0.5476190476190477,1.0,0.17857142857142855,1.0,1.0,0.0,0.0,0.19547130068457083,0.2222222222222222,1.0,0.1428571428571428,0.0,0.0,0.5,0.5,0.45,0.7222222222222222,0.13333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1524,0.42857142857142855,1.0,0.2857142857142857,0.6666666666666667,1.0,0.0,0.3333333333333333,0.12538177988414956,0.1111111111111111,0.0,0.4285714285714285,0.0,0.0,0.07500000000000001,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.23809523809523808,1.0,0.14285714285714285,0.6666666666666667,1.0,0.0,0.6666666666666667,0.1280674038967878,0.1111111111111111,1.0,0.1428571428571428,0.0,0.0,0.05,0.5,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1676,0.047619047619047616,0.5,0.17857142857142855,0.3333333333333333,1.0,0.0,0.0,0.04375987361769352,0.1111111111111111,0.0,0.3571428571428571,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1701,0.380952380952381,0.5,0.6071428571428571,0.0,1.0,0.25,0.6666666666666667,0.26092680358083203,0.2222222222222222,1.0,0.3571428571428571,0.0,0.0,0.2,0.16666666666666666,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,0.19047619047619052,0.5,0.5714285714285714,0.3333333333333333,0.0,0.0,0.6666666666666667,0.09120589784096894,0.0,1.0,0.0,0.0,0.3333333333333333,0.2,0.3333333333333333,0.17500000000000002,0.38888888888888884,0.06666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1770,0.35714285714285715,0.5,0.07142857142857142,0.0,1.0,0.0,0.0,0.12317008952080044,0.0,1.0,0.0,0.0,0.0,0.225,0.3333333333333333,0.225,0.38888888888888884,0.5333333333333333,0.3529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1782,0.28571428571428564,0.5,0.6428571428571428,0.0,0.0,0.25,0.6666666666666667,0.4642443391258557,0.3333333333333333,0.0,0.0,0.0,0.0,0.275,0.16666666666666666,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,0.19047619047619052,0.5,0.0,0.0,0.0,0.0,0.6666666666666667,0.0525539757767246,0.1111111111111111,0.0,0.1428571428571428,0.0,0.6666666666666666,0.125,0.8333333333333333,0.125,0.16666666666666666,0.06666666666666667,0.1764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
409,0.5714285714285714,0.5,0.9999999999999999,0.0,0.0,0.25,0.6666666666666667,0.18678251711427069,0.2222222222222222,0.0,0.0,0.0,0.3333333333333333,0.47500000000000003,0.5,0.125,0.2222222222222222,0.0,0.11764705882352941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
732,0.28571428571428564,0.5,0.14285714285714285,0.3333333333333333,0.0,0.0,0.3333333333333333,0.07440758293838864,0.0,0.0,0.4285714285714285,0.0,0.0,0.1,0.5,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2303,0.5714285714285714,0.5,0.7142857142857143,0.6666666666666667,0.0,0.25,0.0,0.41495523959978936,0.3333333333333333,0.0,0.6428571428571427,0.0,0.0,0.30000000000000004,0.3333333333333333,0.225,0.38888888888888884,0.13333333333333333,0.4117647058823529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,0.4047619047619047,1.0,0.2857142857142857,0.6666666666666667,1.0,0.5,0.0,0.4896787783043707,0.8888888888888888,0.0,0.3571428571428571,0.0,0.0,0.375,0.5,0.325,0.611111111111111,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
949,0.49999999999999994,1.0,0.6071428571428571,0.0,1.0,0.25,0.6666666666666667,0.18562401263823067,0.0,0.0,0.0,0.0,0.0,0.225,1.0,0.2,0.38888888888888884,0.06666666666666667,0.4117647058823529,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
345,0.11904761904761901,1.0,0.8928571428571428,0.6666666666666667,1.0,0.0,1.0,0.0997893628225382,0.1111111111111111,0.0,0.0714285714285714,0.0,0.6666666666666666,0.1,0.3333333333333333,0.1,0.1111111111111111,0.0,0.11764705882352941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2403,0.6904761904761905,0.5,0.17857142857142855,1.0,0.0,0.0,0.3333333333333333,0.08667719852553976,0.2222222222222222,1.0,0.0,0.0,0.3333333333333333,0.45,0.5,0.2,0.3333333333333333,0.4,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,0.4047619047619047,0.5,0.10714285714285714,1.0,1.0,0.0,1.0,0.07198525539757769,0.1111111111111111,0.0,0.1428571428571428,0.0,0.3333333333333333,0.05,0.3333333333333333,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1067,0.6904761904761905,1.0,0.4642857142857143,0.6666666666666667,0.0,0.25,0.6666666666666667,0.18862559241706162,0.3333333333333333,1.0,0.4285714285714285,0.0,0.3333333333333333,0.275,0.6666666666666666,0.125,0.2222222222222222,0.06666666666666667,0.11764705882352941,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
296,0.0,1.0,0.07142857142857142,0.6666666666666667,1.0,0.0,0.6666666666666667,0.02164296998420221,0.1111111111111111,0.0,0.1428571428571428,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1167,0.4047619047619047,1.0,0.5,0.0,1.0,0.25,1.0,0.23333333333333336,0.6666666666666666,1.0,0.2142857142857143,0.0,0.6666666666666666,0.17500000000000002,0.3333333333333333,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2040,0.7142857142857142,0.5,0.17857142857142855,0.0,1.0,0.5,0.6666666666666667,0.5073723012111637,0.2222222222222222,0.0,0.2142857142857143,0.0,0.0,0.42500000000000004,0.3333333333333333,0.125,0.05555555555555555,0.06666666666666667,0.1764705882352941,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,0.6190476190476188,1.0,0.10714285714285714,1.0,1.0,0.25,0.3333333333333333,0.2592943654555029,1.0,0.0,0.0714285714285714,0.0,0.0,0.25,0.3333333333333333,0.125,0.1111111111111111,0.13333333333333333,0.1764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1584,0.7142857142857142,1.0,0.03571428571428571,0.6666666666666667,0.0,0.5,1.0,0.48430753027909423,0.0,0.0,0.2142857142857143,0.0,0.3333333333333333,0.7250000000000001,0.6666666666666666,0.7000000000000001,0.38888888888888884,0.06666666666666667,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
93,0.6666666666666665,0.5,0.0,0.6666666666666667,1.0,0.5,0.0,0.508899420747762,0.2222222222222222,1.0,0.1428571428571428,0.0,0.3333333333333333,0.525,0.8333333333333333,0.25,0.5,0.6,0.29411764705882354,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2071,0.4761904761904761,1.0,0.5714285714285714,0.6666666666666667,0.0,0.5,0.3333333333333333,0.34112690889942077,0.1111111111111111,0.0,0.2857142857142857,0.0,0.3333333333333333,0.25,0.5,0.25,0.4444444444444444,0.26666666666666666,0.47058823529411764,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2368,0.5952380952380951,1.0,0.3214285714285714,0.3333333333333333,0.0,1.0,0.3333333333333333,0.9789362822538178,0.1111111111111111,0.0,0.0714285714285714,0.0,0.0,0.5750000000000001,0.0,0.47500000000000003,0.6666666666666666,0.8,0.4117647058823529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
166,0.5476190476190477,1.0,0.4642857142857143,0.0,1.0,0.0,0.6666666666666667,0.07593470247498685,0.4444444444444444,0.0,0.0714285714285714,0.0,0.3333333333333333,0.325,0.3333333333333333,0.225,0.4444444444444444,0.06666666666666667,0.47058823529411764,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2070,0.21428571428571425,1.0,0.42857142857142855,0.6666666666666667,1.0,0.0,0.0,0.10279094260136915,0.0,0.0,0.4285714285714285,0.0,0.0,0.025,0.5,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,0.11904761904761901,0.5,0.2857142857142857,1.0,1.0,0.0,0.0,0.04112690889942074,0.1111111111111111,0.0,0.5714285714285713,0.0,0.3333333333333333,0.025,0.5,0.025,0.0,0.06666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
